text,label
o arkadaş se hoca gelmek geçmiş millet masal anlamak gaz vermek huy vazgeçmek amina fahişe,1
aynen aynen,1
abdul ne yahudi afrikalı ada,1
am sikmek yahudi hep çocuk yazık hit abi hep gebermek lanet,1
twitter se ifşa etmek nu etiketlemek yaratmak o keşke ölmek,1
bitmek dinmek sömürü pezevenk,1
biz suriye kafa bomb bile,1
almak nefes haram siz vatan hain piç çocuk,1
he ben beklemek zaten gâvur,1
türkçesi şöyle tüm çocuk birleşmek haçlı müslüman karayılan şeref,1
direk sal söylem sadece bir tokat atmak abi de nokta gelmek anlatmak hikâye çökmek biz sokak yargı demek tabiî erdoğan cevap hazır asker kafa keser banmak sormak,1
pi sakat bu,1
tribün görmek arap dövünmek,1
çinli içeri almak lan ayıp be,1
arap,1
bu denk,1
wsj guardia örgüt açılım komünist kelime var zaten ada yazmak yüz yüz gerçek,1
ulan gerizekalı hayvan mu akıl mi hareket konu bir sapmak şaşmak,1
taraftar yaranmak demek oy almak se ben,1
al karı gelmek böyle düğü atmak,1
am aptal fransız bu hak masum insan bulaşmak illet,1
en nefret etmek insan tip şöyle çirkef tiz sesli karı görü hz eyüp sabır varmak abi,1
se kim kaybolmak banmak sikmek lu beyin ergen,1
lan banane elmas ben se elmas sakso sonra arka peygamber harcamak m harcamak bir bok mi evet küm torrent enkaz transfer bütçe evet euro,1
ab sahiplenmek değil kucaklamak kadın demek bile i̇stanbul belediye vatandaş o i̇stanbul belediye türki vatandaş türki cumhuriyet,1
ne demek müzik kapamak patron ben müzik rahat çıkmak dışarı çok pis ebe am sonunda zaten ayar,1
fahişe,1
fransız kupa almak,1
ancak ırz sikmek yahudi böyle bir yazı köşe müslüman kan akmak iz,1
kardeş am gariban ergen de beklemek,1
bu sınır kapı allah belâ vermek din,1
se kıt akıl ben kurmak cümle mi am ırz sikmek kür,1
kadar sorumak sormak madem i̇ngiliz gelmek işgal etmek o önce sormak sonra gitmek sormak hakk olur,1
hepsi dönek,1
görgü am toptan uyuz sabah sabah,1
shandong heroes ker sik orospu çocuk top oy uçak düşmek piç,1
bitmek,1
ada yaşam emmek arap,1
biz kart hava o kart hak allah yok yahudi,1
ter sezon baş sırf geri gelmek elma se terim değil davranmak am piç,1
ev gs sikmek etmek,1
he la hamsi kafa ben siz ramazan ramazan rum am hoşaf,1
o bu bilmek hacı sokak beslemek köpek var o öldürmek toplamak kalkan beledi görev süzgeç takip etmek ülke ana takmak sokak köpek,1
ermeni kan içecek zaman gelin,1
birtane maç biz oyun büyü yapmak bulunmak banmak tak dökmek,1
macit nere kök sökmek rus yavaşlamak durmak yok nere haber izlemek,1
manav şans pezevenk,1
cins köpek tamam bir ada kendi hâl yemek birbiri sokak hayvan iş sıkıntı,1
avrupa iş var zaman erdoğan saray gitmek cariye ağız vermek biraz,1
ne anlamak lan,1
unk,1
girmek bile suriye biz mi yarmak sırt vurmak ben adi bir piç,1
herif biz ti dış bir tek ana baba,1
sürekli lavuk,1
ay ben demek cin bile biz sonra keyif,1
siz göt yunan,1
unk,1
koy gütmek pezevenk yetmek artık maske virüs bok,1
sınıf çocuk çıkmak sevgili arkadaş sevgili aramak var sınıf sorumak meyve sebze mi pezevenk,1
angut yuna nine ırz geçmek öldürmek kadar düşman avrupa yalamak dilmek aşınmak banmak bura arap düşman sikik,1
karı eski sevgili,1
vay arab,1
ada suriye türk türk suriye kendi ülke mülteci,1
adam şampiyon şenol güneş baba bizimki fatih ter beğenmek d,1
oğul yerine baba,1
se kadın mal istiklâl mahkeme muhakkak bu şeref hakk vermek gerek millet eşinmek kız salça itmek oğul it cennet mi kerhane mi,1
gitmek bakal bir grup isim saat bitişik mi çingene anlam bilmek bile,1
yıllık gsmh abd dolamak almanya trilyon dolamak i̇ngiltere trilyon dolamak frans trilyon dolamak i̇talya trilyon dolamak ispanya trilyon dolamak holland trilyon dolamak i̇slâm ülke trilyon gâvur kıskanmak biz çulsuz,1
bir hayvan sahip bırakmak hâl izlemek kadı sırf kafa atmak karı kafa şişe şişlemek çocuk izlemek adalet hâlâ adalet kadar can acımak zaman,1
unk,1
arap yemek,1
öyle bir şans avrupa ali palabıyık şua maç fransız,1
nefes kendi kendi,1
orospu çocuk insan dersane yok haber am pezevenk mahkeme siz am,1
ilân ürün fiyat ne cahil ölü pezevenk,1
aşırı pist de ana dolu hatta tak arkadaş de ana yutmak yutmak kalkan balık falan görmek hatta ve hatta ben profesyonel açık kere yunus yüzmek çok bence,1
samat ebe se,1
al işte nazar değmek maşallah demek gâvur,1
bu kadı amin ne sikmek,1
kenter rus sik banane rus ama se abd yemek güvenmek,1
salmak adamak onmak ana faşizan pezevenk,1
lan sikmek gitmek se ermeni yahudi,1
çok beğenmek imek se cariye fes maymun,1
şovmen piç,1
o i̇nsa hava aracı,1
mal işte beşiktaş biz sakarya kovalamak şimdi işgal olur yuna tuti ukrayna fakir insan naif gariban ülke eğlenmek var arkadaş varmak rus do gibi burun kalkık ukrayna i̇nsa bile,1
ya siz ben arap falan sövmek hemen yazmak kimse anlamak o mal kalmak cahil d mahmut hariç kültür mantar ben,1
gerek demek harbî gerek ergen trip var demek,1
rum siz alay volkan hamsi kafa,1
ultraslan kesmek am suriye,1
se kim lan suri kendi iş bakmak,1
taki guard orta fena,1
taş toprak demir heykel değil solunum cihaz bakmak fayda memleket fayda dokunmak bari bok atmak putperest,1
i̇zmir bu orospu çocuk biri talimat vermek mu piç sağ sol namaz kılmak ayak millet germek başlamak,1
akparti önce uzamak üs kurmak mars koloni göndermek geri kafa putperest iş güç milyonlarca lira heykel yapmak o kafa bakmak ulan ilk uzay ilgili yatır akparti yapmak be cami uzamak üs akparti,1
gün tayyip erdoğan is keşke ölmek anmak önce ölmek gün bayram biz esaret yaşamak gibisinden saçma salak söz paylaşmak şöyle düş şubat süreç dinî hassasiyet dolayı onur insan,1
de göt,1
bu insan değil görgü,1
abd afganistan girmek zafer donmak bide rus tarih bakmak iyi gerek hâlbuki uzer sonucta pkk bile tr uzer,1
i̇ngiliz kupa etmek şom ağız banmak teşekkür etmek lazım,1
mal mi para telefon alaka var dünyada pahalı bura bu statü seviye çevirmek görgü,1
saat günaydın millet ana öğle paşa bakmak bir afra,1
i̇nsa hayvan asıl se cahil önce insan kedi,1
edebiyat değil felsefe,1
lari atmak alt kum zengin,1
ya karı böyle,1
el bişi gelmek,1
vefa borç şekil mi ödemek kılıçdaroğlu se mücadele etmek bir tekme se,1
tengri ölmek baba laf demek şeref ben se baba yaş se ölü siker çocuk baba belli piç pavyon tuvalet sıçmak se belli,1
katalan piç,1
demek efendim ege akdeniz siz zaten paket mi bura yemek yuna ermeni arap herkes mağdur bir,1
kürt rahat bırak,1
fransız bek,1
genelde müslüman avrupa ülke gâvur ülke yaşamak ister bilemek bir özgürlük var masal ulan ibadet edinmek vergi bir iş yarmak cami hazım o sensin,1
çocuk gülen onmak sik ben putperest siz,1
müslüman sınmak biz sezmek aksu had bilmek anlamak hz âdem havva müslüman değil kadar büyük orta ölçek dinmek var siz,1
la alman ası gun mal gibi meselâ su oda ev akmak uyku saat,1
gerçekten od boy insan saniye tıklamak ne iş var makale mi hazırlamak am evlât ne bu tukur seslemek ya yeter ya yeter ben dayamak gerçekten biraz ses çıkarmak durmak mk karı,1
la amna demin demek ister sex şimdi kimse özel mülk sex demek sen oksijen vere ağaç,1
hayatî istemek,1
sikmek gidi getiri belge,1
arap göt siz yüz sikmek o gidi arap yurt bura atatürk türkiye,1
hangi yüz tl imek baba şimdi de ev kimse,1
se ana am bacak sokmak feryat figan bağırmak am ırz hasta ruh piç,1
arap ülke kafa çevirmek bu temsilî arap sevgi aşağı,1
en sonunda i̇bb başkan bir bok yapmak defolmak parti demek görür yemek lan bir biri koltuk hizmet dert yok,1
çocuk oynamak irfan piç hâlâ süre,1
insan karşı zerr kadar güven kalmak lavuk,1
eee am rus arka i̇ngiltere frans lehistan avusturya macaristan balkan it bitik osmanlı saldırmak kol dimi,1
ada yemek piç,1
ne kadar pkk süleyman bilmek neci varmak yedi sülâle düdüklemek bir vatansever virüs gibi adi yalan düze dinmek simsar şeref bitmek yavru dağılmak günlemek yakın,1
kendi alınmak,1
bor öldürmek kadı,1
do,1
hadi sikmek gitmek şimdi bilgi konuşmak kendi küçülmek bari,1
ülke insan ölmek ceza hafiflemek challenge var özellikle kadın,1
arap yeter lan bok var s gidi,1
plan yapmak artık,1
numara tetikçi emir uslu i̇mamoğlu ora cemaat oy getirmek kalmak erdoğan ip sal basmak basmak tayf hâlâ ne istemek vermek oslo habur bu ala gerizekalı,1
küfür yeter ben piç hak yapmak kafa,1
he yine mağdur sizsiniz olay siz alaka salınmak artık hit yahudi katletmek sebep kürt uzamak gide ilk i̇nsa sebep kürt yavru hee,1
i̇stanbul ayak var iş am fransız,1
sâri do öte oynamak,1
ad leylâ genelde söylemek demek mal soğuk yuki bütün güzel karı kapmak gay buz prens sakat lila stan,1
ulan be ahmak dünya bilmek se yandık zaten yanmak istemek dahi zevk almak se yarmak dilenmek ihtiyaç var şu pandemi bile kadar tıp yarmak maske göndermek devlet bu gâvur maske istemek uçak,1
bazen herkes ya insan dün cümle bugün söylemek yem,1
way trump vay sağ sol bozulmak,1
am fransız türk düşman orospu çoçuk,1
kapalı puan boş konuşmak tek dermek galatasaray bakınmak iş,1
başka dermek yok ülke ana el el yâd yanak yanak o iki gen bide çiçek oksijen israf,1
et par vermek i̇ngiliz,1
savaş sonra döne birçok ermeni sorum taşnak suçlamak krikor taşnak ermeni felâket sürüklemek suçlamak hatta taşnak kendi hata kabul etmek parti,1
bebeto o mi koca baba çingene biz futbol kakalamak,1
hani buçuk dönek,1
gönül kadın oymak kazanmak bir parkur bu all star ner eski parkur,1
lan yurt amina kod ergen aptal salak bitmek bitmek bitmek ergen sali gidi hay amin,1
garip bayır do nedense,1
mk kitap yorum kadar takip sohbet yâr saat,1
fenerbahçe için çok şan biri şu gibi fenerbahçe büyük her geçen gün daha çok büyümek fenerbahçe cahil baba lan,1
ana am top am kod arap se,1
yeni parti reis laf ben görev al kötü demek,1
şekil sürekli bayan hay görüntü taramak kadı i̇nternet,1
yuna de mi dökmek tarih,1
piç se kim banmak hayat ders,1
hurrem iyi hatun siri fahrî kalfa iyi,1
gâvur,1
afgan adam kasap cellat sadaka varmak kafa,1
kim lan fransız,1
eti te gelmek ev amin zenci sormak sâri,1
kafa bakmak bedel hain çekirdek adam fransa susturmak,1
lan ada mal çökmek yabanî i̇ngiliz,1
şeref be putin keşke ölmek,1
tarih hile kür siyaset uzak tutmak zihniyet meclis ister demokrasi bile milyonlarca seküler kür irade sik sik sik sik,1
beyinsiz arap,1
ne uzak mesafe sex mi sak bok yermek yemek tayip karı öylesine,1
bu hangi fıkramak ana am arap se,1
ne kadar orospu çocuk varmak hepsi koymak ner lan ben im çakmak,1
taliban sevici çıkmak şimdi bir yazık alay fetö sevmek arap sevmek taliban sevmek amerika sevmek bir tek türk omurgasızlar siz yaşamak dinmek yazık,1
dönek e vay,1
bura baba çocuk kendi arkadaş baba o baba bulamak sonra,1
baba kanser yenmek denli coşku olmaz,1
ner rum,1
hay siz sik gol kenan yedirmek banane kenan gol hata o e ırz piç,1
kadar is mustafa erdoğan hidayet hedef göstermek etmek yer pek kalmak silâh çeker silâh çekmek,1
o bilmek siz dünya sikmek net,1
olur öyle tutmak o doğa üstüne ev yapmak yaşamak can keşke anne baba ev cep aç bitirmek koymak oymak istemek can kesin şaka sokak hayvan bile çöz,1
küfür edi ülke gül gülistan değil mi ırk pezevenk,1
daha ocak cemaat biz kalmak hep meydan mesaj atamak bırak ayak şimdi erdoğan demokrasi kahraman şişinmek akar erdoğan mit derin cemaat tuzak kurmak biz yedi,1
orospu çocuk kadın eskort ana sikmek dağ ayı zaten parmak sik var o yaş ergen şu bunamak pezevenk kadı taciz edip bir sinir se kim lan sikik sikmek gitmek mağara,1
fare yemek grup atmak yemek beddua kalmak,1
ülke in müslüman zannetmek bile başlı baş patolojik vaka,1
şu keko bile ev hâlâ biri falan beklemek arkadan bıçak devam ana sik se dünya,1
putperest sikmek gidi,1
etmek te etiketlemek,1
e se arkadan yemek alışık değil bizimki sen çuval dönmek bizimki değerli böyle bir şey ihtimal bile isyan erge,1
gebermek karı,1
siz kadın rahat bırak artık,1
kesmek se bıkmak siz bıkmak bıkmak allah hep belâ vermek yeter yüzsüz yüzsüz am,1
rukia aptal orospu evlât se sövmek demek se akıl sik ben siz amaç dinmek falan değil karımak almak am kod aptal siz şeriat anne ada karı keşke ırz sikmek türk düşman arap siz,1
se ana am kürdistan am dağ domuz,1
birlik kurmak birlik bir yer soku gâvur,1
akşam yine yalan müslüman dinlemek de bıkmak din soğutmak biz,1
nere mal keşke ölmek,1
trav nato am ko rs domuz dümdüz etmek evlât,1
bu öyle hayvan sadece türki hindistan sokak medenî ülke sokak bir tane yok bu bu böyle hayvan işte yermek,1
suriye boş yapmak,1
ders çalışmak el gelen şe sıkıntı kadın voleybol maç izlemek önce bu ara sarıyer insan kaçakçı bulmak tayland kadın toplamak yemek para böyle kepaze tak olamaz,1
taraf belli rus saldırmak,1
özgüven hareket tepe bura tez tweet,1
ne çeçe ne arabi para asker işte bu par onmak tetikçi olurlamak,1
böyle haber okumak iç nazi arap siz muamele belli,1
şu eleman konuşmak karı ben öyle,1
mide kalkmak elit karı,1
justin bieber uyuz değil mi böyle ağız ağız eder kesin trump a oy vermek,1
çocuk ziya başka değil am kürt,1
elalem anne benimki ben konuşmak devam duymak ev gelir,1
ya aptal kanaat lider orta ergen nesil her konu fikrî var oturmak bilgisayar oynamak sivilce pezevenk sikik,1
lothbrok lan yok yuna baba bu çıkarmak boş işte,1
unk,1
trabzonspor la do fırlamak heryer çıkmak am suriye,1
i̇ngiliz,1
siz ben ada büyük küme siz,1
facebook hamburg ofis saldırı ana sikmek öyle kadar tepkimek vermek çocuk,1
oğul sağ sol hâlâ i̇srail güç demek adam se önce arap günde ezmek geçmek az tarih bakınmak,1
su kadın anlamak nekadar zor yaa,1
bok bilmek sensin sim profil gitmek yapmak gerizekalı,1
kimi sokmak lan şimdi kadar çıkmak yer kesmek,1
orta doğu terör örgüt silâh satmak harp girmek fark bir olay se afgan durmak amerika adam soba boru roket kaç ker vurmak salak putin büyük oynamak ağır,1
se anne am ko am kod kür kız kardeş am sik,1
biz hayvan fetö tutuklamak,1
kürt istemek anlamak ülke türlü makam doktor demek var öğretmen demek var bakan demek var polis asker demek var milletvekili demek var hâlâ kardeş üzer algı ülke mücahit bitmek algı,1
yüz gülmek sene hastalık kongo do am sik böyle iş şu koro bitmek hastalık bakal,1
dolu bilmek makyaj,1
gustavo adli gönder yeter iki go amin yemek,1
se bir kadı sikmek tavsiye gerek yok söz varmak sikmek am siker boşuna tavsiye beklemek sikmek sikmek etmek gitmek,1
lise ergen,1
bitmek gerici cahil logo ne bağlamak kafa,1
şu am normal escort yok nene yaş karı sikmek zor,1
dinazor avcı nesil hayvan nere,1
çinli gene bok yemek,1
imkân karımak de,1
hayvan canlı bitki can evlât,1
se kendi fasulye nimet sayamak se bir hiç ezik makam dolap bir ahmak şimdi defolmak gitmek,1
la çomar almancı siz bir gr haysiyet suri petrol pkk aktarmak abd yemek defolmak deme yürek,1
yeni görmek saat bunamak afgan,1
se tak mal,1
arap,1
i̇talya arab,1
atmak yazılamak ana küfür japon ker kapatmak şimdi kadar,1
micheal müthiş mal konuşmak ada amy adams çıkar hâlâ pame âşık inanılmaz bir vizyon gerçek hayat baymak vizyon bir birey karı emily blunt aslan emily tavlamak se kral mı,1
guardia ali su taki mal mal insan yoksa,1
sen demek ata se beyin,1
fransız,1
i̇ddaa ana dolamak ben cenabet bir adam bu anlamak baymak geç yılmak sonra lanet ben,1
sik atlantik rum ermeni kürt kesmek suriye istemek demek atlantik ırk şovenist demek adam,1
yahudi fener ebe amin rte,1
ya kesmek am ızdırap siker se am koymak arap insan konuşmak gelmek siz çöl dönmek vahhabi köpek,1
şu yazmak kudurmak her cümle son gün kadın taciz e ölmek kadın yaşam hakkında konu yorum erkek yorum delirmek,1
ulan bir hafta son rakı gelmek siz yunan,1
se ana am ko orospu yemek paralamak hara zıkkım am kod piç göt sik se,1
aynen ağız basmak ora ben yunan demek o biz dost demek el klâvye ala bura kemalist taslamak,1
